user_id,city,role,n_validation_received,n_received_agree,n_received_disagree,n_received_unsure,n_received_tie,n_received_curb_ramp,n_received_curb_ramp_agree,n_received_curb_ramp_disagree,n_received_curb_ramp_unsure,n_received_curb_ramp_tie,n_received_missing_curb_ramp,n_received_missing_curb_ramp_agree,n_received_missing_curb_ramp_disagree,n_received_missing_curb_ramp_unsure,n_received_missing_curb_ramp_tie,n_received_obstacle,n_received_obstacle_agree,n_received_obstacle_disagree,n_received_obstacle_unsure,n_received_obstacle_tie,n_received_surface_problem,n_received_surface_problem_agree,n_received_surface_problem_disagree,n_received_surface_problem_unsure,n_received_surface_problem_tie,n_validation_given,n_given_agree,n_given_disagree,n_given_unsure,n_given_curb_ramp,n_given_curb_ramp_agree,n_given_curb_ramp_disagree,n_given_curb_ramp_unsure,n_given_missing_curb_ramp,n_given_missing_curb_ramp_agree,n_given_missing_curb_ramp_disagree,n_given_missing_curb_ramp_unsure,n_given_obstacle,n_given_obstacle_agree,n_given_obstacle_disagree,n_given_obstacle_unsure,n_given_surface_problem,n_given_surface_problem_agree,n_given_surface_problem_disagree,n_given_surface_problem_unsure,n_audit_mission,n_validation_mission,high_quality_manual,meters_audited,n_label,n_label_with_tag,n_label_with_description,n_label_with_severity,label_severity_min,label_severity_max,label_severity_mean,label_severity_sd,n_curb_ramp,n_curb_ramp_with_tag,n_curb_ramp_with_description,n_curb_ramp_with_severity,curb_ramp_severity_min,curb_ramp_severity_max,curb_ramp_severity_mean,curb_ramp_severity_sd,n_missing_curb_ramp,n_missing_curb_ramp_with_tag,n_missing_curb_ramp_with_description,n_missing_curb_ramp_with_severity,missing_curb_ramp_severity_min,missing_curb_ramp_severity_max,missing_curb_ramp_severity_mean,missing_curb_ramp_severity_sd,n_obstacle,n_obstacle_with_tag,n_obstacle_with_description,n_obstacle_with_severity,obstacle_severity_min,obstacle_severity_max,obstacle_severity_mean,obstacle_severity_sd,n_surface_problem,n_surface_problem_with_tag,n_surface_problem_with_description,n_surface_problem_with_severity,surface_problem_severity_min,surface_problem_severity_max,surface_problem_severity_mean,surface_problem_severity_sd,n_no_sidewalk,n_no_sidewalk_with_tag,n_no_sidewalk_with_description,n_no_sidewalk_with_severity,no_sidewalk_severity_min,no_sidewalk_severity_max,no_sidewalk_severity_mean,no_sidewalk_severity_sd,tutorial_minutes,tutorial_error_count
d8c844fb-160d-43fc-8601-d5614ae62239,spgg,Anonymous,25,22,0,1,2,4,4,0,0,0,3,3,0,0,0,9,8,0,1,0,9,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,152.39999389648438,28,27,1,25,1,5,4.0800000000000000,1.6812693617224655,4,4,0,4,1,5,3.2500000000000000,2.0615528128088303,3,3,0,3,1,5,2.3333333333333333,2.3094010767585031,9,8,1,7,1,5,4.4285714285714286,1.5118578920369089,9,9,0,9,1,5,4.5555555555555556,1.3333333333333333,3,3,0,2,5,5,5.0000000000000000,0,12.51,4
d939902d-d3c0-4795-96e6-fc68db43b1b0,spgg,Anonymous,16,13,3,0,0,1,0,1,0,0,3,2,1,0,0,10,9,1,0,0,2,2,0,0,0,10,5,5,0,0,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,9,1,,2204.369873046875,16,12,0,16,1,5,3.7500000000000000,1.1254628677422755,1,0,0,1,1,1,1.00000000000000000000,,3,1,0,3,4,4,4.0000000000000000,0,10,10,0,10,2,5,4.0000000000000000,1.0540925533894598,2,1,0,2,3,4,3.5000000000000000,0.70710678118654752440,0,0,0,0,,,,,2.67,2
d9ea24cf-dbed-426f-8f09-b96e2cce31b1,spgg,Anonymous,28,21,5,1,1,6,2,3,0,1,9,8,1,0,0,10,8,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,306.5692776441574,30,29,0,27,3,5,4.0370370370370370,0.85401682029379804524,6,5,0,6,3,5,3.8333333333333333,0.98319208025017505562,9,9,0,9,4,5,4.4444444444444444,0.52704627669472988867,12,12,0,11,3,5,3.7272727272727273,0.90453403373329086794,3,3,0,1,5,5,5.0000000000000000,,0,0,0,0,,,,,4.61,3
da3cd84c-6b10-4319-a08c-cea1b1dc12fe,spgg,Registered,87,60,6,3,18,29,8,3,0,18,12,11,1,0,0,13,12,1,0,0,33,29,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,,10155.240437865257,602,274,20,571,1,5,2.7775831873905429,1.1430591954085616,30,7,2,30,1,5,2.9333333333333333,1.4605934866804430,40,17,0,40,2,5,2.9250000000000000,0.88831445113910203828,297,127,16,281,1,5,2.3523131672597865,0.84540986771692399276,123,93,2,117,1,5,2.4700854700854701,0.92450032704204853669,112,30,0,103,1,5,4.1844660194174757,0.91552591567108146405,3.31,0
daa9480f-5301-478f-86ed-da57a3f88c3b,spgg,Registered,688,538,103,42,5,78,66,7,2,3,276,221,44,10,1,22,15,7,0,0,312,236,45,30,1,240,193,46,1,80,50,30,0,70,65,5,0,10,9,1,0,80,69,10,1,19,24,,5583.942321777344,1483,1433,0,1428,1,5,3.2443977591036415,0.63516722884642031657,78,58,0,73,1,4,2.7671232876712329,0.75499352361470770897,346,329,0,341,1,5,3.1554252199413490,0.52793288160497343215,605,595,0,578,2,5,3.3027681660899654,0.61468957790287896397,397,395,0,383,2,5,3.1749347258485640,0.53485667054996740686,56,56,0,53,3,5,4.3396226415094340,0.70556568211981224175,25.28,1
dac3e987-9f83-400b-97ae-880bb7277714,spgg,Registered,74,61,11,1,1,10,8,1,0,1,24,19,5,0,0,10,9,1,0,0,30,25,4,1,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,3,1,,533.3999938964844,128,126,0,112,2,5,3.1875000000000000,0.70431424702227808801,10,10,0,6,3,5,4.0000000000000000,0.63245553203367586640,32,32,0,32,3,5,3.2187500000000000,0.49084357931507946912,42,41,0,35,2,4,2.8285714285714286,0.51367844632463156811,37,37,0,33,2,5,3.2121212121212121,0.78092796393040302529,7,6,0,6,3,5,4.1666666666666667,0.75277265270908099499,,
dcd750b1-252b-4fa0-bd00-9974ba86423e,spgg,Registered,14,11,0,0,3,0,0,0,0,0,5,5,0,0,0,2,2,0,0,0,7,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,26.53721809387207,14,11,0,12,4,5,4.9166666666666667,0.28867513459481288225,0,0,0,0,,,,,5,3,0,5,5,5,5.0000000000000000,0,2,1,0,2,5,5,5.0000000000000000,0,7,7,0,5,4,5,4.8000000000000000,0.44721359549995793928,0,0,0,0,,,,,3.31,1
dce28029-6279-4f32-8e7c-ddd635849a99,spgg,Anonymous,24,18,5,1,0,1,0,1,0,0,8,7,1,0,0,5,3,2,0,0,10,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,152.39999389648438,29,2,0,28,2,5,3.4285714285714286,0.87891226666077000815,1,0,0,1,2,2,2.0000000000000000,,8,0,0,7,2,4,3.1428571428571429,0.69006555934235421780,5,1,0,5,3,5,3.6000000000000000,0.89442719099991587856,10,0,0,10,3,5,3.6000000000000000,0.84327404271156782187,5,1,0,5,2,5,3.6000000000000000,1.1401754250991380,13.17,2
dd6db17f-d7d4-45f9-8f39-5fd80d4bbc96,spgg,Registered,15,10,3,1,1,2,1,1,0,0,1,1,0,0,0,10,7,2,1,0,2,1,0,0,1,30,26,4,0,20,17,3,0,0,0,0,0,0,0,0,0,10,9,1,0,2,3,,304.79998779296875,21,1,0,21,1,2,1.0476190476190476,0.21821789023599238127,2,0,0,2,1,2,1.5000000000000000,0.70710678118654752440,1,0,0,1,1,1,1.00000000000000000000,,11,1,0,11,1,1,1.00000000000000000000,0,2,0,0,2,1,1,1.00000000000000000000,0,4,0,0,4,1,1,1.00000000000000000000,0,7.72,1
de73843c-1a97-4b43-aec0-dedea063557f,spgg,Registered,68,60,3,2,3,5,2,0,0,3,23,22,0,1,0,12,8,3,1,0,28,28,0,0,0,60,46,14,0,20,15,5,0,30,24,6,0,10,7,3,0,0,0,0,0,52,6,,7432.740550518036,550,536,16,532,1,5,4.3533834586466165,1.0320329979235553,5,4,1,5,3,4,3.4000000000000000,0.54772255750516611346,108,108,0,104,3,5,4.8076923076923077,0.46377352769298681712,285,277,6,276,1,5,4.3043478260869565,1.1352769507660725,118,115,7,114,2,5,4.1140350877192982,1.04550256306592853113,33,32,1,32,2,5,4.2812500000000000,0.99139442364066505355,3.15,3
dfc54f10-8790-422a-982b-29268cebd674,spgg,Registered,115,90,16,6,3,9,7,1,0,1,53,46,4,1,2,13,10,2,1,0,40,27,9,4,0,60,46,6,8,20,15,3,2,10,8,1,1,0,0,0,0,30,23,2,5,9,6,,2283.158248901367,205,99,0,171,1,5,4.0760233918128655,1.00003439913315202077,9,6,0,9,2,5,3.5555555555555556,1.1303883305208780,54,13,0,54,2,5,4.5740740740740741,0.74230268585555567016,74,41,0,69,1,5,4.0144927536231884,0.99251246285238456589,40,35,0,36,2,5,3.5555555555555556,1.0266295602447136,4,4,0,3,4,5,4.3333333333333333,0.57735026918962576451,7.21,0
dfe49055-2bf9-4a97-8a7b-ed5a1af9ceee,spgg,Registered,117,72,33,8,4,12,7,1,0,4,30,23,6,1,0,16,5,11,0,0,59,37,15,7,0,100,79,21,0,40,21,19,0,10,10,0,0,10,10,0,0,40,38,2,0,9,10,,2374.2875595092773,385,318,0,379,1,5,4.7651715039577836,0.63015128747924755087,12,8,0,12,1,4,2.5000000000000000,1.1677484162422844,41,0,0,41,4,5,4.9512195121951220,0.21808478995509085608,198,194,0,194,3,5,4.8298969072164948,0.46307486574604965981,103,102,0,103,3,5,4.7669902912621359,0.50882185131478436806,31,14,0,29,5,5,5.0000000000000000,0,6.89,1
e063c706-0e97-4a75-909a-f90b4e7b0314,spgg,Anonymous,28,27,1,0,0,1,1,0,0,0,13,13,0,0,0,10,9,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,838.1999816894531,59,44,2,47,3,5,4.1489361702127660,0.62480339183288965342,1,1,0,1,3,3,3.0000000000000000,,16,6,0,14,3,5,4.4285714285714286,0.75592894601845445443,31,29,1,24,3,5,4.0416666666666667,0.55003293709018732818,4,3,1,3,4,5,4.3333333333333333,0.57735026918962576451,7,5,0,5,4,4,4.0000000000000000,0,4.99,2
e09adf6d-bdb7-47ee-9b6b-1fddf2694502,spgg,Registered,92,62,21,9,0,9,3,6,0,0,45,33,8,4,0,12,11,0,1,0,26,15,7,4,0,30,23,6,1,10,6,3,1,0,0,0,0,0,0,0,0,20,17,3,0,8,3,,2057.399932861328,190,149,0,178,1,5,4.0730337078651685,0.99731436486204557301,9,8,0,9,1,5,3.3333333333333333,1.3228756555322953,61,22,0,61,3,5,4.3606557377049180,0.63331895295724680213,80,80,0,80,1,5,3.8750000000000000,1.1292990993072661,39,39,0,27,2,5,4.2222222222222222,0.93369956184785253163,1,0,0,1,5,5,5.0000000000000000,,3.96,2
e1ab1a19-40b2-499c-9bf4-dc3af2f3d915,spgg,Registered,30,22,5,3,0,3,2,1,0,0,12,10,1,1,0,9,7,1,1,0,6,3,2,1,0,30,20,8,2,10,3,5,2,20,17,3,0,0,0,0,0,0,0,0,0,3,3,,412.88014221191406,38,20,0,31,2,5,3.3225806451612903,1.1658215064692522,3,2,0,3,2,5,3.3333333333333333,1.5275252316519467,17,0,0,17,2,5,3.1764705882352941,1.1311108542958477,9,9,0,5,3,5,3.8000000000000000,1.0954451150103322,6,6,0,4,2,3,2.5000000000000000,0.57735026918962576451,3,3,0,2,5,5,5.0000000000000000,0,4.15,1
e25dab51-da49-4547-bfd1-a9a3ddc5dde1,spgg,Registered,80,67,8,1,4,18,14,0,0,4,37,33,3,1,0,10,7,3,0,0,15,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,,2276.34375,167,117,0,157,1,5,3.1210191082802548,0.81137994570928343761,18,10,0,18,2,5,2.7777777777777778,0.87820375202190947888,46,6,0,44,2,5,3.3181818181818182,0.85651341027873872430,68,68,0,62,1,5,2.9677419354838710,0.65205204296679885282,18,18,0,17,2,4,2.8235294117647059,0.52859413987092436640,17,15,0,16,2,5,3.8750000000000000,0.88506120315678357800,4.35,1
e2f72109-b9c7-4fc8-ba8d-3ac1e321cc2d,spgg,Anonymous,28,6,15,3,4,11,1,10,0,0,0,0,0,0,0,9,4,3,2,0,8,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,152.39999389648438,28,19,0,27,1,5,2.8148148148148148,1.3311948663061213,11,4,0,11,1,5,2.0909090909090909,1.3751033019046572,0,0,0,0,,,,,9,9,0,8,2,4,3.5000000000000000,0.75592894601845445443,8,6,0,8,1,4,3.1250000000000000,1.3562026818605375,0,0,0,0,,,,,4.07,3
e5209185-bd10-42f3-b8f0-ee579bebe5e3,spgg,Anonymous,12,10,0,1,1,0,0,0,0,0,4,4,0,0,0,4,3,0,1,0,4,3,0,0,1,30,27,2,1,0,0,0,0,20,19,1,0,0,0,0,0,10,8,1,1,1,3,,152.39999389648438,13,12,0,13,2,5,4.0769230769230769,0.86231649850257625100,0,0,0,0,,,,,4,4,0,4,2,5,3.7500000000000000,1.2583057392117916,4,4,0,4,3,5,4.0000000000000000,0.81649658092772603273,4,4,0,4,4,5,4.2500000000000000,0.50000000000000000000,0,0,0,0,,,,,11.37,1
e5d8b30d-aeed-4259-91be-9c9c575ec247,spgg,Anonymous,11,9,0,0,2,1,1,0,0,0,7,7,0,0,0,0,0,0,0,0,3,1,0,0,2,20,17,1,2,0,0,0,0,0,0,0,0,0,0,0,0,20,17,1,2,1,2,,152.39999389648438,11,4,0,2,2,3,2.5000000000000000,0.70710678118654752440,1,0,0,0,,,,,7,1,0,0,,,,,0,0,0,0,,,,,3,3,0,2,2,3,2.5000000000000000,0.70710678118654752440,0,0,0,0,,,,,5.99,0
e5e185eb-040d-4419-95fc-615066ff4fe8,spgg,Registered,95,75,13,4,3,10,5,2,0,3,23,16,5,2,0,18,17,1,0,0,44,37,5,2,0,10,9,0,1,0,0,0,0,10,9,0,1,0,0,0,0,0,0,0,0,97,1,,14482.216251373291,742,644,38,719,1,5,3.1418636995827538,0.51377935316257576246,10,5,4,8,2,4,2.8750000000000000,0.64086994446165574124,64,64,0,60,2,5,3.7333333333333333,0.79971746423275642787,293,255,27,283,1,5,3.0812720848056537,0.49512066746676044118,185,183,1,182,2,5,3.0384615384615385,0.30403155941492651759,190,137,6,186,2,5,3.1559139784946237,0.45606124899027817752,4.11,0
e6218150-e58e-4e63-adca-065b1ac638f0,spgg,Registered,102,86,14,1,1,11,11,0,0,0,28,24,4,0,0,13,11,2,0,0,50,40,8,1,1,40,28,9,3,20,10,9,1,0,0,0,0,10,8,0,2,10,10,0,0,3,4,,783.7292938232422,149,135,16,149,1,5,3.0402684563758389,1.7040460382328864,11,10,1,11,2,4,2.3636363636363636,0.67419986246324208624,35,33,0,35,2,5,4.8000000000000000,0.63245553203367586640,32,27,4,32,1,5,4.1250000000000000,1.3854078239672524,70,64,11,70,1,5,1.7428571428571429,1.0725253185851657,1,1,0,1,5,5,5.0000000000000000,,,
e6edc4f5-5676-427e-a1c4-8be4cc64bc2e,spgg,Anonymous,19,17,0,1,1,0,0,0,0,0,0,0,0,0,0,18,17,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,152.39999389648438,22,8,1,19,4,5,4.0526315789473684,0.22941573387056176590,0,0,0,0,,,,,0,0,0,0,,,,,21,7,1,18,4,5,4.0555555555555556,0.23570226039551584148,1,1,0,1,4,4,4.0000000000000000,,0,0,0,0,,,,,,
e8fe5abd-4996-4cbf-ba01-6cb67620095b,spgg,Registered,98,66,12,5,15,36,15,6,0,15,25,21,3,1,0,12,10,1,1,0,25,20,2,3,0,10,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,,5507.626830995083,354,199,0,304,1,5,4.1973684210526316,1.2483096091593667,36,1,0,34,1,4,1.6176470588235294,0.92161603397618708907,78,6,0,74,1,5,4.8243243243243243,0.62719440756409347526,119,93,0,103,1,5,4.4368932038834951,0.85943327100264227625,78,76,0,57,2,5,4.1052631578947368,0.97622103992742979663,42,23,0,35,3,5,4.8571428571428571,0.49365724849494171958,,
e92d92f4-21da-4383-9587-76dcb6f90ba2,spgg,Registered,23,19,3,0,1,1,0,0,0,1,3,3,0,0,0,10,9,1,0,0,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,162.95964908599854,29,28,0,28,2,5,3.8571428571428571,1.0788981249502494,1,0,0,0,,,,,3,3,0,3,4,5,4.3333333333333333,0.57735026918962576451,16,16,0,16,2,5,4.0625000000000000,1.1814539065631521,9,9,0,9,2,5,3.3333333333333333,0.86602540378443864676,0,0,0,0,,,,,2.31,1
ea1eb0ef-ca76-4b5a-8de1-8dffa29c6d43,spgg,Registered,48,30,16,1,1,0,0,0,0,0,12,5,5,1,1,15,7,8,0,0,21,18,3,0,0,150,112,35,3,40,18,21,1,60,51,8,1,30,26,4,0,20,17,2,1,7,15,,761.9999694824219,154,153,0,152,2,5,3.1842105263157895,0.80083609150148620555,0,0,0,0,,,,,18,18,0,18,2,3,2.9444444444444444,0.23570226039551584148,62,62,0,61,2,5,2.9672131147540984,0.54672397407205092493,49,48,0,48,2,5,3.0208333333333333,0.69922703016710678126,25,25,0,25,3,5,4.2000000000000000,1.00000000000000000000,1.31,2
ea32a23c-9629-41b8-a7bc-e577dd53ca4b,spgg,Anonymous,29,24,1,1,3,13,10,0,0,3,4,4,0,0,0,10,8,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,115.72776794433594,31,10,0,16,2,5,3.5000000000000000,0.73029674334022148461,13,2,0,2,2,4,3.0000000000000000,1.4142135623730950,4,1,0,2,3,4,3.5000000000000000,0.70710678118654752440,12,5,0,10,3,5,3.6000000000000000,0.69920589878010103133,2,2,0,2,3,4,3.5000000000000000,0.70710678118654752440,0,0,0,0,,,,,5.58,1
ea75def2-cb11-4921-80cb-e969251cf07e,spgg,Anonymous,30,26,4,0,0,1,1,0,0,0,8,8,0,0,0,13,11,2,0,0,8,6,2,0,0,20,19,1,0,0,0,0,0,10,10,0,0,0,0,0,0,10,9,1,0,1,2,,185.10480117797852,42,41,0,42,2,5,3.9285714285714286,0.86652817619473449082,1,1,0,1,2,2,2.0000000000000000,,8,8,0,8,3,4,3.7500000000000000,0.46291004988627573078,25,24,0,25,2,5,4.2800000000000000,0.79162280580252781565,8,8,0,8,2,4,3.2500000000000000,0.70710678118654752440,0,0,0,0,,,,,,
eaddfadf-17fd-4d39-b45c-0837642cc80b,spgg,Registered,118,97,16,4,1,1,0,0,0,1,71,60,9,2,0,13,11,1,1,0,33,26,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,,15776.903774261475,733,713,1,726,1,5,3.5633608815426997,1.00246963971503607047,1,1,0,1,3,3,3.0000000000000000,,266,254,0,265,1,5,3.5132075471698113,0.76426775607317590239,321,315,0,321,1,5,3.4143302180685358,1.1234629513763526,94,92,0,88,1,5,3.7500000000000000,0.90019155049700777368,51,51,1,51,1,5,4.4509803921568627,0.98617899978038628748,7.47,3
eb635e68-e5f4-478a-af79-9a587fac4686,spgg,Registered,25,20,2,2,1,4,3,0,0,1,11,8,2,1,0,4,4,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,838.1999816894531,31,28,11,28,2,5,3.8571428571428571,1.2387055882620109,4,4,0,4,2,3,2.2500000000000000,0.50000000000000000000,12,11,1,11,5,5,5.0000000000000000,0,4,4,2,4,3,4,3.7500000000000000,0.50000000000000000000,6,6,5,5,2,5,3.6000000000000000,1.3416407864998738,1,0,1,1,4,4,4.0000000000000000,,,
eb79d390-46bf-413d-af66-01a95db9fa49,spgg,Registered,88,52,30,6,0,1,1,0,0,0,19,7,10,2,0,13,4,8,1,0,55,40,12,3,0,109,97,2,10,10,7,1,2,19,18,1,0,30,27,0,3,50,45,0,5,7,11,,1378.642234802246,254,241,7,217,1,5,3.8617511520737327,0.89714705884566429904,1,1,0,0,,,,,24,22,0,20,3,5,4.3500000000000000,0.87509397991542058506,139,128,7,126,2,5,3.6349206349206349,0.80600917715047987584,77,77,0,60,1,5,3.9666666666666667,0.93820359661459674653,12,12,0,11,5,5,5.0000000000000000,0,9.77,2
ebf04d83-1787-4cac-98a9-db26df5c1edd,spgg,Registered,137,90,30,16,1,5,0,4,0,1,42,30,8,4,0,11,8,2,1,0,79,52,16,11,0,22,18,4,0,10,9,1,0,2,2,0,0,10,7,3,0,0,0,0,0,4,2,,976.6745796203613,322,236,188,259,1,5,2.4324324324324324,1.5645882232719971,5,3,5,4,3,5,4.5000000000000000,1.00000000000000000000,53,2,8,52,1,5,2.0961538461538462,1.2720157753463654,164,133,110,125,1,5,2.7920000000000000,1.6328087812505885,95,94,61,74,1,5,1.9459459459459459,1.4228265510238442,5,4,4,4,1,5,2.5000000000000000,1.9148542155126762,90.41,1
ed141ca9-ec8e-4132-8f5d-1d62a23ae5b1,spgg,Registered,119,105,10,0,4,24,18,2,0,4,32,31,1,0,0,27,20,7,0,0,36,36,0,0,0,70,48,10,12,20,11,6,3,20,14,3,3,30,23,1,6,0,0,0,0,73,7,,10995.753700256348,738,668,0,720,1,5,3.8041666666666667,1.0317541809205377,24,17,0,24,1,4,2.5000000000000000,1.2158375177486576,95,89,0,94,3,5,4.5638297872340426,0.63174975715256102921,482,434,0,471,1,5,3.7579617834394904,1.0214795728184305,89,85,0,84,1,5,3.3571428571428571,0.87320014050047634833,48,43,0,47,3,5,4.2127659574468085,0.65727269877505305379,5.95,2
ed9210ab-e2fb-4503-ae0f-5ec0c11362b7,spgg,Registered,64,55,7,2,0,1,0,1,0,0,37,33,3,1,0,10,8,2,0,0,16,14,1,1,0,110,95,15,0,20,9,11,0,80,76,4,0,0,0,0,0,10,10,0,0,8,11,,2057.399932861328,115,77,0,110,2,5,3.5636363636363636,0.58305227750055324845,1,1,0,0,,,,,51,14,0,51,3,5,3.6274509803921569,0.56429723776483223881,26,25,0,23,3,4,3.5217391304347826,0.51075391845524915596,23,23,0,22,2,4,3.4090909090909091,0.59032605269024717579,14,14,0,14,2,5,3.6428571428571429,0.74494634366849196923,2.90,1
ee12f894-7fc3-48d4-99d6-d00d8dbac67f,spgg,Registered,61,39,12,4,6,7,1,1,0,5,24,21,2,0,1,13,4,8,1,0,17,13,1,3,0,10,9,0,1,0,0,0,0,10,9,0,1,0,0,0,0,0,0,0,0,41,1,,6019.799758911133,464,310,0,425,2,5,4.6047058823529412,0.72292413977933651078,7,6,0,6,2,5,3.3333333333333333,1.0327955589886445,72,2,0,68,2,5,4.5588235294117647,0.76064295154600036716,196,191,0,178,3,5,4.3820224719101124,0.81657432399678370689,61,55,0,56,3,5,4.8214285714285714,0.47125144252078643151,128,56,0,117,3,5,4.9316239316239316,0.34054965019792094758,1.79,3
ee629c2f-35f7-4d38-8a33-3a0e9193db3c,spgg,Anonymous,20,15,3,1,1,8,6,2,0,0,9,7,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,95.3804702758789,22,10,0,15,1,5,3.2000000000000000,1.1464230084422217,8,6,0,7,1,4,2.4285714285714286,1.1338934190276817,9,4,0,5,4,5,4.2000000000000000,0.44721359549995793928,3,0,0,1,4,4,4.0000000000000000,,0,0,0,0,,,,,2,0,0,2,3,3,3.0000000000000000,0,20.72,3
f11a720f-897f-4d23-95d9-e106d46e77f3,spgg,Anonymous,12,10,2,0,0,3,2,1,0,0,5,5,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,152.39999389648438,12,12,0,12,2,5,4.0833333333333333,1.3789543689024490,3,3,0,3,2,2,2.0000000000000000,0,5,5,0,5,5,5,5.0000000000000000,0,4,4,0,4,3,5,4.5000000000000000,1.00000000000000000000,0,0,0,0,,,,,0,0,0,0,,,,,3.43,1
f1a994c8-c8f8-4a44-8439-3b9f9ffe6097,spgg,Registered,17,15,0,2,0,0,0,0,0,0,3,2,0,1,0,10,9,0,1,0,4,4,0,0,0,10,8,2,0,0,0,0,0,0,0,0,0,10,8,2,0,0,0,0,0,1,1,,152.39999389648438,18,18,0,17,2,4,2.7647058823529412,0.83137023677073940227,0,0,0,0,,,,,3,3,0,3,2,3,2.3333333333333333,0.57735026918962576451,11,11,0,10,2,4,2.8000000000000000,0.91893658347268145119,4,4,0,4,2,4,3.0000000000000000,0.81649658092772603273,0,0,0,0,,,,,3.18,3
f3139b91-1c73-4b93-8616-465f2b2717e9,spgg,Registered,112,73,12,3,24,51,22,4,1,24,33,28,3,2,0,12,10,2,0,0,16,13,3,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,,7923.012301802635,357,114,3,347,1,5,3.6138328530259366,1.4124279124328057,51,17,0,50,1,4,1.7600000000000000,0.91606968810750842085,110,35,0,107,1,5,3.9532710280373832,0.91510570139123518058,144,43,3,141,1,5,3.7163120567375887,1.4654411385301198,30,15,0,27,2,5,4.0370370370370370,1.0183501544346311,22,4,0,22,5,5,5.0000000000000000,0,,
f32e45a4-7e8b-4af2-bdb9-87fbcefa72a8,spgg,Registered,46,34,4,4,4,10,6,0,0,4,16,14,2,0,0,10,7,1,2,0,10,7,1,2,0,50,38,11,1,10,2,7,1,10,10,0,0,20,17,3,0,10,9,1,0,6,5,,829.1552658081055,79,74,3,75,1,5,4.2800000000000000,0.98034742876241639127,10,8,0,8,1,5,2.6250000000000000,1.3024701806293192,25,25,0,24,3,5,4.4583333333333333,0.72106000875924609689,33,30,3,32,3,5,4.6875000000000000,0.53506104565801196185,11,11,0,11,3,5,3.9090909090909091,0.94387980744853892074,0,0,0,0,,,,,8.53,1
f3f37948-cdc2-46b6-827b-0782b9b8e4c6,spgg,Registered,184,98,44,4,38,108,41,29,0,38,56,40,12,4,0,10,7,3,0,0,10,10,0,0,0,20,11,8,1,10,3,7,0,0,0,0,0,10,8,1,1,0,0,0,0,4,2,,838.1999816894531,250,72,0,241,1,5,1.7842323651452282,0.96777253480081746260,109,11,0,108,1,5,1.3981481481481481,0.80813405493408217469,83,28,0,82,1,5,2.0000000000000000,0.84619701176265647619,36,24,0,32,1,4,1.9062500000000000,0.64053279234127906516,11,6,0,8,1,5,2.5000000000000000,1.3093073414159543,11,3,0,11,1,5,3.0909090909090909,1.7002673586554236,0.70,0
f5df668b-90c6-4235-9c39-86e4652a7497,spgg,Registered,126,70,30,6,20,40,11,9,0,20,30,24,6,0,0,17,11,6,0,0,39,24,9,6,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,76,1,,10439.39958190918,1102,947,5,1094,1,5,3.0950639853747715,1.5977206275151472,40,27,0,40,1,5,2.5000000000000000,1.5021352323976215,86,79,0,86,1,5,3.8255813953488372,1.4567640243734118,697,675,5,691,1,5,2.7120115774240232,1.4791744191218998,146,123,0,144,1,5,3.5486111111111111,1.5457130479907410,133,43,0,133,1,5,4.3007518796992481,1.4718827481608585,3.75,2
